# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 4.072179815585584,4.233353479553465,1.0658469847818965,-154.6004279520676,3.229960332373643,1.5309788458861353,-0.2875589421302478,169.0595415261935,-53.28857641869226,166.7547533056687
 4.07784348611912,4.216765434770241,1.0580773665111365,-154.9022368921042,3.23845384645074,1.499648333497761,-0.28605255469484425,170.0039855088178,-53.14788693387924,167.07369717990773
 4.083491877205506,4.200138747287465,1.0503956164696955,-155.2024369429218,3.2467410444955656,1.467178514745441,-0.284594139173649,170.9476830907384,-53.01128647483526,167.36084855759512
 4.089125226752635,4.183474690557738,1.0428017434400056,-155.50106804957753,3.2548168370879718,1.4335685234591187,-0.2831836315617781,171.89048525116738,-52.87880053140559,167.61589234263005
 4.094743774292398,4.166774538033658,1.0352957562044987,-155.7981701042089,3.2626761625430847,1.3988180040287097,-0.2818209761240305,172.8322431107144,-52.750454639292926,167.8385224043196
 4.10034776097381,4.150039563167823,1.0278776635456062,-156.09378294944594,3.2703139892784647,1.3629273532562516,-0.28050612610737424,173.77280795489605,-52.62627443813409,168.0284418787354
 4.1059374295574305,4.133271039412834,1.0205474742457596,-156.38794638234575,3.277725317418331,1.3258975964307276,-0.2792390445808418,174.71203125762025,-52.50628573205918,168.18536347077995
 4.111513024411035,4.116470240221286,1.0133051970873914,-156.6807001588553,3.2849051813044188,1.2877305605240756,-0.27801970511509555,175.6497647046396,-52.390514533179065,168.30900974207813
 4.117074791506969,4.0996384390457825,1.0061508408529325,-156.97208399872497,3.2918486506572724,1.2484286438262109,-0.2768480926895586,176.58586021697226,-52.17419835435724,168.0615717414385
 4.122634121624091,4.08277690933892,0.999084414324815,-157.26213759097305,3.2853409396717073,-1.1705926520755259,-0.2757242043253318,177.5201699742853,-51.77981487327825,167.18997665059663
 4.1282108701985605,4.065886924553297,0.9921059262854708,-157.5509005997539,3.268610693948299,-2.9999999999999205,-0.27464804981531415,178.4525464382371,-51.31478837671996,166.03803450061005
 4.133813778835347,4.048969758141511,0.9852153855173311,-157.83841267074473,3.2518019680379386,-3.0,-0.27361965258896204,179.38284237577568,-50.859464675894166,164.8653193912302
 4.139443031306633,4.032026683556165,0.9784128008028281,-158.12471343795974,3.234914210624081,-3.0000000000001577,-0.2726390502649208,-179.68908911761196,-50.413717820562276,163.67218778433013
 4.145098815196626,4.015058974249854,0.9716981809243933,-158.40984253104395,3.2179468589541034,-2.999999999999843,-0.27170629552026837,-178.76339459470145,-49.97742312234246,162.45899511311165
 4.150781322100412,3.998067903675179,0.9650715346644585,-158.69383958297013,3.200899338242742,-3.0000000000002345,-0.27082145667935936,-177.84022023338895,-49.55045719580032,161.22609581419124
 4.156490747830363,3.9810547452847382,0.9585328708054552,-158.97674423821462,3.183771061052891,-3.0,-0.2699846185732177,-176.91971181360796,-49.132697982570214,159.9738433623209
 4.162227292630507,3.9640207725311294,0.9520821981298153,-159.2585961613436,3.166561426652459,-2.999999999999845,-0.26919588315034276,-176.00201469430874,-48.72402477367964,158.70259030631627
 4.167991161399368,3.9469672588669527,0.9457195254199704,-159.53943504602984,3.1492698203458747,-3.000000000000077,-0.26845537024204197,-175.08727379050478,-48.324318228665575,157.41268830708896
 4.173782563921747,3.929895477744807,0.9394448614583524,-159.81930062451153,3.13189561277874,-2.999999999999923,-0.2677632182467138,-174.17563355038874,-47.933460383452235,156.10448817739947
 4.17960171510998,3.9128067026172904,0.9332582150273928,-160.09823267745804,3.1144381592140387,-3.000000000000229,-0.26711958500790417,-173.26723793252268,-47.55133465737371,154.77833992332125
 4.1854488352552535,3.8957022069370018,0.9271595949095235,-160.3762710442678,3.0968967987782197,-2.999999999999772,-0.26652464831809075,-172.36223038310504,-47.17782585310151,153.4345927875789
 4.1913241502895495,3.8785832641565405,0.9211490098871764,-160.65345563378796,3.0792708536753324,-2.999999999999849,-0.2659786069106258,-171.4607538133191,-46.81282015081619,152.07359529436962
 4.197227892058893,3.861451147728505,0.9152264687427826,-160.9298264354531,3.0615596283673012,-3.0,-0.26548168107755293,-170.56295057676545,-46.456205099577105,150.69569529621884
 4.203160298608565,3.844307131105494,0.9093919802587742,-161.20542353085872,3.0437624087182855,-3.000000000000075,-0.2650341134659971,-169.66896244698282,-46.10786959827769,149.30124002244784
 4.209121614481016,3.8271524877401077,0.9036455532175831,-161.48028710573982,3.0258784611009326,-3.0,-0.2646361699348898,-168.7789305950604,-45.76770387898367,147.89057612947914
 4.215112091027268,3.8099884910849426,0.8979871964016406,-161.75445746240268,3.0079070314621763,-3.000000000000074,-0.26428814027821995,-167.89299556734505,-45.43559947752851,146.46404975293362
 4.221131986732627,3.7928164145925987,0.8924169185933788,-162.02797503256787,2.9898473443460993,-3.0,-0.2639903391326107,-167.01129726324788,-45.11144920408501,145.02200656173528
 4.227181567557606,3.7756375317156756,0.8869347285752291,-162.30088039065993,2.9716986018711626,-2.999999999999853,-0.26374310678736146,-166.133974913152,-44.795147107609395,143.56479181393402
 4.233261107295013,3.7584531159067707,0.8815406351296236,-162.5732142675436,2.953459982658944,-2.999999999999854,-0.2635468100025084,-165.2611670564267,-44.48658843078686,142.09275041473163
 4.239370887944217,3.741264440618483,0.8762346470389935,-162.84501756468714,2.935130640711331,-3.0,-0.2634018430525664,-164.39301151955056,-44.18566956715042,140.6062269764878
 4.245511200103707,3.724072779303413,0.871016773085771,-163.11633136880556,2.9167097042328587,-3.0000000000001448,-0.2633086284745373,-163.52964539434674,-43.8922880050543,139.1055658807975
 4.251682343383103,3.706879405414158,0.8658870220523873,-163.38719696694525,2.898196274394671,-3.000000000000144,-0.2632676181332666,-162.67120501633494,-43.6063422716901,137.59111134304752
 4.257884626835884,3.6896855924033174,0.8608454027212749,-163.65765586205325,2.879589424036327,-3.0,-0.2632792941909798,-161.81782594320217,-43.32773186621806,136.06320747911778
 4.264118369414205,3.67249261372349,0.8558919238748647,-163.92774978900977,2.860888196301366,-2.999999999999929,-0.2633441701254889,-160.96964293339673,-43.05635719326574,134.52219837461334
