"x","y","heading","dx","dy","dtheta"
"0.0011141720290623112","4.456688116249244E-4","0.006283185307179587","0.05570860145311556","0.02228344058124622","0.6283185307179586"
"0.004456688116249245","0.0017826752464996977","0.025132741228718346","0.16712580435934668","0.06685032174373866","1.2566370614359172"
"0.010027548261560802","0.004011019304624319","0.05654866776461628","0.27854300726557785","0.11141720290623108","1.8849555921538759"
"0.01782675246499698","0.007130700985998791","0.10053096491487339","0.3899602101718089","0.15598408406872358","2.5132741228718345"
"0.027854300726557788","0.011141720290623111","0.15707963267948966","0.5013774130780404","0.20055096523121604","3.141592653589793"
"0.040110193046243206","0.016044077218497276","0.2261946710584651","0.6127946159842709","0.24511784639370823","3.7699111843077517"
"0.05459442942405326","0.021837771769621296","0.3078760800517997","0.7242118188905026","0.289684727556201","4.39822971502571"
"0.07130700985998792","0.028522803943995163","0.40212385965949354","0.835629021796733","0.3342516087186933","5.026548245743669"
"0.09024793435404721","0.036099173741618876","0.5089380098815465","0.9470462247029645","0.37881848988118566","5.654866776461628"
"0.11141720290623115","0.044566881162492446","0.6283185307179586","1.058463427609197","0.4233853710436785","6.283185307179586"
"0.11141720290623115","0.044566881162492446","0.7602654221687299","0.0","0.0","6.911503837897545"
"0.11141720290623115","0.044566881162492446","0.9047786842338604","0.0","0.0","7.5398223686155035"
"0.1339057005255615","0.05356228021022458","1.0618583169133502","1.1244248809665174","0.4497699523866066","8.168140899333462"
"0.15416585408676722","0.06166634163470687","1.231504320207199","1.0130076780602861","0.4052030712241146","8.79645943005142"
"0.1721976635898483","0.0688790654359393","1.413716694115407","0.9015904751540543","0.36063619006162156","9.42477796076938"
"0.18800112903480481","0.07520045161392189","1.6080483978817373","0.7901732722478252","0.31606930889912926","9.816080040104865"
"0.20157625042163663","0.08063050016865464","1.7980868133766552","0.6787560693415906","0.27150242773663763","9.187761509386904"
"0.21292302775034389","0.08516921110013753","1.9755588582572132","0.5673388664353629","0.2269355465741446","8.559442978668947"
"0.22204146102092648","0.08881658440837056","2.1404645325234126","0.45592166352912966","0.1823686654116516","7.931124447950988"
"0.22893155023338446","0.09157262009335376","2.292803836175253","0.3445044606228992","0.13780178424915995","7.302805917233029"
"0.23359329538771784","0.0934373181550871","2.432576769212734","0.23308725771666872","0.09323490308666693","6.674487386515072"
"0.23602669648392655","0.09441067859357061","2.559783331635856","0.12167005481043547","0.0486680219241753","6.046168855797112"
"0.23602669648392655","0.09441067859357061","2.6744235234446183","0.0","0.0","5.417850325079153"
"0.23602669648392655","0.09441067859357061","2.7764973446390218","0.0","0.0","4.789531794361196"
"0.23602669648392655","0.09441067859357061","2.8660047952190664","0.0","0.0","4.161213263643236"
"0.23602669648392655","0.09441067859357061","2.9429458751847513","0.0","0.0","3.5328947329252776"
"0.23602669648392655","0.09441067859357061","3.0073205845360773","0.0","0.0","2.904576202207318"
"0.23602669648392655","0.09441067859357061","3.059128923273044","0.0","0.0","2.276257671489359"
"0.23602669648392655","0.09441067859357061","3.0983708913956516","0.0","0.0","1.6479391407714035"
"0.23602669648392655","0.09441067859357061","3.1250464889039002","0.0","0.0","1.0196206100534442"
"0.23602669648392655","0.09441067859357061","3.1391557157977896","0.0","0.0","0.391302079335485"
"0.23602669648392655","0.09441067859357061","3.141592653589793","0.0","0.0","0.0"
"0.24897100848914494","0.09938260509348697","3.1353094682826135","-0.05144957554275298","-0.030869745325651926","-0.6283185307179586"
"0.2458840339565798","0.09753042037394788","3.1164599123610746","-0.15434872662825755","-0.09260923597695439","-1.2566370614359172"
"0.24073907640230452","0.09444344584138271","3.085043985825177","-0.2572478777137635","-0.15434872662825824","-1.8849555921538759"
"0.23353613582631916","0.0901216814957915","3.0410616886749198","-0.3601470287992681","-0.2160882172795607","-2.5132741228718345"
"0.22427521222862368","0.08456512733717421","2.9845130209103035","-0.46304617988477403","-0.27782770793086453","-3.141592653589793"
"0.21295630560921808","0.07777378336553085","2.915397982531328","-0.56594533097028","-0.3395671985821677","-3.7699111843077517"
"0.19957941596810239","0.06974764958086144","2.8337165735379934","-0.6688444820557845","-0.40130668923347085","-4.39822971502571"
"0.1841445433052766","0.06048672598316596","2.739580554119359","-0.7717436331412891","-0.4630461798847737","-4.908040020052432"
"0.1666516876207407","0.04999101257244442","2.64770293902549","-0.8746427842267951","-0.5247856705360772","-4.279721489334474"
"0.14710084891449465","0.0382605093486968","2.56839169454598","-0.9775419353123024","-0.5865251611873811","-3.6514029586165146"
"0.12549202718653857","0.02529521631192315","2.501646820680829","-1.0804410863978042","-0.6482646518386824","-3.023084427898556"
"0.10182522243687236","0.011095133462123416","2.4474683174300376","-1.1833402374833102","-0.7100041424899867","-2.394765897180598"
"0.07610043466549601","-0.004339739200702408","2.4058561847936053","-1.2862393885688175","-0.7717436331412912","-1.7664473664626388"
"0.04831766387240957","-0.021009401676554268","2.376810422771532","-1.389138539654322","-0.8334831237925929","-1.1381288357446795"
"0.018476910057613066","-0.03891385396543218","2.360331031363818","-1.4920376907398252","-0.8952226144438954","-0.5098103050267221"
"-0.013421826778893586","-0.05805309606733616","2.356194490192345","-1.5949368418253327","-0.9569621050951993","0.0"
"-0.047378546637110386","-0.07842712798226625","2.356194490192345","-1.69783599291084","-1.0187015957465044","0.0"
"-0.0833932495170372","-0.10003594971022234","2.356194490192345","-1.8007351439963404","-1.0804410863978042","0.0"
"-0.12146593541867418","-0.12287956125120453","2.356194490192345","-1.903634295081849","-1.1421805770491094","0.0"
"-0.16159660434202133","-0.14695796260521282","2.356194490192345","-2.006533446167358","-1.2039200677004147","0.0"
